Faxes Sent to British Diplomatic/Legal logs

During the 1999-2000 period my records indicate that I sent at least 3,642 faxes to diplomatic and legal offices
located in the British isles, of which 3,345 went via TPC's email-to-fax service and 297 were sent via fax-modem
direct from my computer. The actual figure is somewhat higher since, for most of this period, whenever a recipient
asked to be deleted from my mailing list, I totally wiped all entries including that from the logfile.

In the records "Y" indicates successful transmission from fax-modem, "N" indicates failed transmission from fax-modem.
"E" indicates an error occurred while transmitting via fax-modem and a fax may have been only partly transmitted.
"y" and "n" indicate success or failure via TPC.

In März 2001 I changed the method of operation by recording "R" when a recipient requested removal, rather than
wiping their details from my mailing list and records; and keeping "B" records for when TPC actioned a ban on a
recipient's fax-number, but the recipient did not write to ask me to cease faxing. The purpose of these changes
was to keep more accurate and complete records, but the intention was thwarted by the police complaint.

724724590064	Özkan
020494940722	Özkan
188580875556	Ülkü
395983318782	Ülkü
706953607785	Jasmine
924214514350	Heimo
084775463607	Ülkü
094500563966	Özkan
631601342471	Ülkü
455640141357	Ülkü
185107466410	nynyYnnnnnnnn
403870585942	Ülkü
405629167432	Özkan
090694858428	Josette
127886573851	Ülkü
745980761113	Özkan
913923187618	Ülkü
308349907547	Özkan
138944012973	Ülkü
374016721017	Ülkü
889179063221	Özkan
195451041384	Özkan
276061408140	Heiko
055450940410	Jannette
548870131586	Heiko
351532418259	Ülkü
539084767441	Ülkü
360721856480	Ülkü
839915273079	Ülkü
265825685265	Özkan
023611363076	Ülkü
043065258480	Ülkü
817746416029	Ülkü
393106028655	Özkan
713902760624	Özkan
368481650319	Özkan
249120820973	Ülkü
790642809558	Jolanda
551850169931	Özkan
937269800359	Ülkü
222860298976	Ülkü
675582609024	Özkan
365428885247	Özkan
295077353687	Ülkü
539285593256	Ülkü
699950117457	Özkan
752763697214	Özkan
825786576118	Özkan
546647771462	Ülkü
419569701518	Özkan
868060672796	Ülkü
288042000487	nnnnYnnnyyyyy
971122021428	Jeannine
793415469371	Ülkü
958439703521	Özkan
346054314122	Ülkü
696794805217	Ülkü
089239143239	Ülkü
545832880422	Ülkü
031100524938	Özkan
296387893690	Ülkü
767211597836	Özkan
653259483025	Ülkü
435423815744	Ülkü
051799851057	Ülkü
507192222266	Özkan
662635607166	Ülkü
295687834474	Ülkü
680327093583	Özkan
169240752571	Ülkü
796728832792	Ülkü
779820602396	Ülkü
322358260267	Ülkü
268589453542	Özkan
863129471617	Özkan
324134444760	Ülkü
074127786347	Özkan
794145290868	Özkan
734233528156	Özkan
510017237306	Özkan
352000766411	Özkan
507127157255	Özkan
218554507962	Özkan
623087781228	Özkan
071366452346	Özkan
304335747884	Özkan
199879333378	Ülkü
761765861682	Özkan
998008487295	Özkan
106858323207	Ülkü
394919530572	Jutta
776770560720	Özkan
326459983427	Özkan
339042058229	Ülkü
361394242057	Ülkü
452383210926	Ülkü
867029969369	Ülkü
372294497395	Vöge
702181008237	Ülkü
821474538258	Ülkü
793392345586	Ülkü
529857324481	Ülkü
241504230549	Özkan
015068696028	Özkan
577099175649	Ülkü
642581436291	Özkan
